VARIABLES = "Beta [°]" "Alpha [°]" CFX CFY CFZ CMX CMY CMZ CL CD CS CR CM CN
-170	90	0.082706	0.049731	-1.245537	0.385868	0.304360	0.026756	0.082706	1.235250	-0.265260	-0.026502	-0.295090	-0.385868
-160	-90	0.167246	0.198983	1.106833	-0.734727	-0.339639	0.142195	-0.167246	1.108139	-0.565542	-0.017456	0.270523	-0.734727
-160	-80	0.195618	0.217805	1.023303	-0.720458	-0.164738	0.146662	-0.370341	1.053395	-0.537725	0.038182	0.062615	-0.684046
-160	-70	0.214458	0.230586	0.921551	-0.575266	0.024286	0.137764	-0.516713	0.961540	-0.487774	0.054932	-0.134391	-0.493455
-160	-60	0.238085	0.215670	0.842523	-0.378385	0.082748	0.098940	-0.627449	0.871270	-0.411502	0.068964	-0.171772	-0.278221
-160	-50	0.274477	0.167893	0.759140	-0.272850	-0.011490	0.013811	-0.698227	0.769677	-0.296321	0.158796	-0.052806	-0.200138
-160	-40	0.290157	0.149513	0.576829	-0.245278	0.042152	-0.048871	-0.628386	0.608423	-0.191288	0.191665	-0.093129	-0.195099
-160	-30	0.263481	0.134880	0.400220	-0.238779	0.213051	-0.083661	-0.478341	0.448593	-0.117144	0.160758	-0.256621	-0.191842
-160	-21	0.207089	0.104303	0.325095	-0.217073	0.330117	-0.114198	-0.377716	0.326826	-0.071735	0.115983	-0.365523	-0.184405
-160	-18	0.185630	0.093293	0.307192	-0.204568	0.346398	-0.125028	-0.349520	0.287008	-0.059752	0.100654	-0.378835	-0.182124
-160	-15	0.164768	0.083557	0.285854	-0.189336	0.347926	-0.136122	-0.318759	0.247656	-0.049388	0.085964	-0.377444	-0.180488
-160	-12	0.145575	0.076037	0.257309	-0.171411	0.333684	-0.147518	-0.281953	0.210084	-0.041047	0.072248	-0.360415	-0.179932
-160	-10	0.134122	0.072645	0.232880	-0.157992	0.315580	-0.155315	-0.252632	0.186965	-0.036919	0.063617	-0.340540	-0.180390
-160	-8	0.123922	0.070727	0.203596	-0.143415	0.291302	-0.163304	-0.218861	0.166131	-0.034182	0.055180	-0.314535	-0.181674
-160	-6	0.115024	0.070335	0.169397	-0.127694	0.261984	-0.171518	-0.180492	0.148190	-0.033024	0.046579	-0.283487	-0.183926
-160	-4	0.107399	0.071430	0.130562	-0.110837	0.229135	-0.179993	-0.137736	0.133665	-0.033594	0.037329	-0.248838	-0.187287
-160	-2	0.100965	0.073909	0.087630	-0.092862	0.194464	-0.188754	-0.091100	0.122970	-0.035987	0.026888	-0.212225	-0.191880
-160	0	0.095616	0.077624	0.041302	-0.073794	0.159685	-0.197807	-0.041302	0.116398	-0.040240	0.014729	-0.175294	-0.197807
-160	2	0.091255	0.082401	-0.007650	-0.053674	0.126354	-0.207127	0.010830	0.114133	-0.046331	0.000399	-0.139552	-0.205128
-160	4	0.087808	0.088053	-0.058458	-0.032560	0.095765	-0.216654	0.064440	0.116260	-0.054179	-0.016434	-0.106268	-0.213855
-160	6	0.085236	0.094384	-0.110406	-0.010528	0.068904	-0.226285	0.118711	0.122782	-0.063647	-0.035955	-0.076420	-0.223945
-160	8	0.083528	0.101190	-0.162863	0.012322	0.046435	-0.235872	0.172903	0.133635	-0.074550	-0.058195	-0.050689	-0.235291
-160	10	0.082701	0.108262	-0.215286	0.035860	0.028728	-0.245227	0.226377	0.148691	-0.086664	-0.083026	-0.029482	-0.247729
-160	12	0.082785	0.115386	-0.267229	0.059928	0.015891	-0.254120	0.278601	0.167767	-0.099735	-0.110167	-0.012955	-0.261027
-160	15	0.084685	0.125680	-0.343468	0.096590	0.005465	-0.265984	0.353683	0.203386	-0.120528	-0.154232	0.003229	-0.281921
-160	18	0.088745	0.134803	-0.416919	0.133184	0.004556	-0.275083	0.423937	0.246482	-0.141871	-0.200464	0.009967	-0.302776
-160	21	0.094853	0.141943	-0.486982	0.168709	0.011313	-0.280102	0.488629	0.295754	-0.162785	-0.246200	0.008907	-0.321958
-160	25	0.105554	0.147100	-0.574540	0.212541	0.028221	-0.278075	0.565319	0.368374	-0.188556	-0.301095	-0.000831	-0.341845
-160	30	0.121198	0.145599	-0.674505	0.259100	0.054387	-0.260064	0.644738	0.465342	-0.216267	-0.351646	-0.018835	-0.354772
