1.4202e-05,2.1346e-05,-2.0501e-05,-3.8448e-05,-4.045e-05,2.7128e-06
1.2138e-07,1.5557e-08,-2.5497e-07,1.0219e-06,2.7459e-07,-2.5597e-09
-3.391e-09,-8.17e-09,-5.2901e-09,-1.0805e-08,1.6092e-08,-1.0482e-09
-1.6207e-11,-3.4783e-12,3.9805e-11,-3.0541e-10,-1.3573e-12,3.5988e-11
6.0239e-13,1.344e-12,1.398e-12,3.2234e-12,-2.5072e-12,-1.6082e-13
9.4831e-16,-2.3085e-16,-1.5073e-15,2.1132e-14,-1.9158e-15,-2.7754e-15
-3.5409e-17,-7.4136e-17,-7.1593e-17,-2.2747e-16,1.132e-16,4.381e-17
0.082792,0.37113,-0.091065,0.45729,0.0022808,-0.016717
-0.00034388,-0.00016393,-0.00061837,0.0017809,0.001191,-0.00081189
4.8613e-06,4.4629e-06,-8.6571e-06,-2.315e-05,-6.5022e-06,-1.0983e-05
1.7182e-07,-3.4928e-08,1.3237e-07,-4.4227e-07,-2.4697e-07,2.4474e-07
-7.6506e-10,-1.1977e-09,2.4386e-09,5.9764e-09,2.3572e-10,7.4326e-09
-3.9349e-11,2.3523e-11,1.3383e-11,5.8958e-11,7.7127e-12,-2.2233e-11
-1.3727e-13,1.502e-13,1.6298e-13,-4.7352e-13,2.4361e-13,-1.5232e-12
3.0673e-15,-2.4977e-15,-4.0487e-15,-2.653e-15,9.1334e-16,2.0783e-16
2.4646e-17,-9.7987e-18,-5.1659e-17,-1.0739e-17,-3.36e-17,9.3641e-17
0.081181,0.4013,-0.17046,0.33233,0.1362,0.0453
0.00038526,-0.00072669,-0.0027042,0.0018122,0.0014315,-0.0010279
1.8638e-05,2.321e-06,-1.5625e-05,-8.1768e-05,-7.6824e-05,-4.5454e-05
-2.0859e-07,1.4433e-07,-3.8889e-07,5.1605e-07,-3.618e-07,2.3384e-07
-4.4925e-09,-3.8747e-09,9.7551e-09,2.7679e-08,1.1447e-08,1.3922e-08
3.4679e-11,-3.0269e-11,1.3696e-11,-4.6836e-11,1.4723e-10,-4.0886e-11
6.451e-13,8.7335e-13,-1.6004e-12,-4.1906e-12,-1.7673e-12,-2.6355e-12
-1.5388e-15,1.8908e-15,2.7222e-15,-1.9125e-15,-1.4276e-14,2.7434e-15
-3.2852e-17,-5.9448e-17,7.2291e-17,2.348e-16,1.329e-16,1.7743e-16
0.068773,0.41247,-0.2367,0.23792,0.21776,0.07466
0.0012789,-0.001241,-0.0096062,0.0043279,0.0058168,-0.0020437
5.9848e-05,8.0304e-06,-4.3949e-06,-0.00014282,-0.00012349,-8.2774e-05
-4.7714e-07,1.783e-07,-6.759e-07,1.2803e-06,-7.7513e-07,8.2462e-07
-1.6586e-08,-1.2069e-08,1.1367e-08,5.6496e-08,5.1552e-09,3.3761e-08
7.5448e-11,-3.5805e-11,1.6515e-10,-2.5882e-10,1.4288e-10,-1.0831e-10
2.3615e-12,2.6079e-12,-2.1711e-12,-8.9474e-12,-5.0859e-13,-5.8981e-12
-4.0165e-15,2.2634e-15,-7.1614e-15,1.3813e-14,-1.3302e-14,4.5832e-15
-1.2345e-16,-1.636e-16,1.1182e-16,4.927e-16,1.0833e-16,3.4722e-16
0.055663,0.40329,-0.32725,0.082218,0.13369,0.05974
0.0016165,-0.0011642,-0.019659,0.0058503,0.013653,-0.0019376
0.00011584,-3.959e-05,0.00020105,3.6638e-05,-0.00014507,5.0208e-06
-3.794e-07,2.2797e-07,3.4537e-07,3.6267e-06,-1.7997e-06,1.3756e-06
-3.889e-08,5.6079e-09,-8.9835e-08,-1.7816e-08,2.9667e-08,9.4519e-10
4.9203e-11,-6.1394e-11,2.2662e-10,-7.547e-10,1.1072e-10,-2.7583e-10
5.8388e-12,1.0774e-13,1.5214e-11,3.7268e-12,-5.3177e-12,-5.741e-13
-3.0386e-15,4.5055e-15,-1.8625e-14,4.6567e-14,-6.0362e-15,1.7957e-14
-3.0923e-16,-4.2096e-17,-8.4058e-16,-2.3221e-16,3.5926e-16,3.4962e-17
0.043926,0.35246,-0.34151,0.12511,0.1185,0.10384
0.0021799,-0.00072206,-0.029606,0.011394,0.021602,-0.0011563
0.00013915,-4.1483e-05,0.00019856,1.324e-05,-0.00012517,4.7178e-05
-5.3058e-07,-9.622e-07,3.9692e-06,4.7411e-06,-5.8389e-06,3.0133e-07
-4.9398e-08,1.5237e-08,-1.1557e-07,-3.9325e-08,5.2736e-08,-5.8579e-09
6.2453e-11,2.1355e-10,-3.2115e-10,-1.1368e-09,6.34e-10,-4.3852e-11
7.6106e-12,-2.0049e-12,2.217e-11,1.0878e-11,-1.2042e-11,-4.961e-13
-3.3593e-15,-1.2668e-14,1.0511e-14,7.1748e-14,-2.6473e-14,3.1831e-15
-4.0761e-16,7.4851e-17,-1.31e-15,-7.6654e-16,8.3275e-16,6.538e-17
0.026336,0.2835,-0.32295,0.17529,0.12466,0.11031
0.0029314,-0.0011163,-0.038644,0.019994,0.02794,-0.0011318
0.00015664,-9.0703e-06,8.4562e-05,-8.5997e-05,-0.0001893,0.0001476
-8.8452e-07,-1.4963e-06,8.8753e-06,2.0453e-06,-1.0914e-05,6.3988e-07
-6.3479e-08,1.2222e-08,-3.6161e-08,4.2785e-08,8.0972e-08,-6.9618e-08
9.2363e-11,3.8092e-10,-1.3471e-09,-8.4953e-10,1.7116e-09,-1.1455e-10
1.0531e-11,-2.8274e-12,6.813e-12,-7.3767e-12,-1.601e-11,1.111e-11
-3.3945e-15,-2.4771e-14,7.7117e-14,6.2122e-14,-9.5797e-14,6.494e-15
-5.8715e-16,1.6787e-16,-4.0958e-16,3.9432e-16,1.013e-15,-5.8937e-16
0.017191,0.19971,-0.3133,0.14779,0.082531,0.077959
0.0033942,-0.0012508,-0.043982,0.024254,0.034941,-1.974e-05
0.00015603,7.6094e-05,9.5086e-05,2.0096e-05,-0.00024594,0.00015958
-1.2137e-06,-8.4323e-07,1.2323e-05,-7.541e-08,-1.703e-05,2.0066e-07
-7.289e-08,-2.5918e-08,-2.3613e-08,-3.6151e-08,1.067e-07,-8.4328e-08
1.467e-10,2.0996e-10,-2.112e-09,-4.865e-10,2.9854e-09,-5.5899e-11
1.2963e-11,2.7392e-12,3.2884e-12,8.6315e-12,-1.8356e-11,1.4048e-11
-6.148e-15,-1.241e-14,1.2817e-13,4.1379e-14,-1.7453e-13,4.15e-15
-7.4698e-16,-8.5896e-17,-1.7718e-16,-5.7557e-16,1.0374e-15,-7.5554e-16
0.014494,0.16007,-0.30927,0.10915,0.056164,0.071688
0.003603,-0.0010522,-0.045757,0.023583,0.035096,0.00030909
0.00014741,8.4451e-05,0.00011493,4.0698e-05,-0.00023192,0.00014707
-1.3722e-06,-5.8491e-07,1.3457e-05,-1.0585e-06,-1.6508e-05,1.342e-07
-7.2949e-08,-3.2898e-08,-2.5543e-08,-3.8242e-08,1.1889e-07,-8.5677e-08
1.768e-10,1.3941e-10,-2.3494e-09,-2.2477e-10,2.7886e-09,-5.5718e-11
1.3344e-11,4.1718e-12,2.8408e-12,7.876e-12,-2.2445e-11,1.5416e-11
-7.9492e-15,-7.6546e-15,1.431e-13,2.434e-14,-1.5853e-13,4.7843e-15
-7.7889e-16,-1.6849e-16,-1.2919e-16,-4.7601e-16,1.3449e-15,-8.8175e-16
0.013323,0.12909,-0.30109,0.095927,0.032712,0.066055
0.003722,-0.0010373,-0.047554,0.020868,0.035161,0.0010865
0.00013589,7.916e-05,0.00012387,4.5396e-05,-0.00022745,0.00012569
-1.4607e-06,-4.0814e-07,1.4619e-05,-1.219e-06,-1.6554e-05,-4.6773e-07
-7.0285e-08,-3.2355e-08,-2.677e-08,-3.6709e-08,1.3538e-07,-7.7247e-08
1.9394e-10,1.0921e-10,-2.5826e-09,-5.9905e-11,2.7961e-09,5.6356e-11
1.3154e-11,4.3671e-12,2.7426e-12,7.092e-12,-2.7065e-11,1.4498e-11
-9.0279e-15,-6.338e-15,1.5711e-13,1.0349e-14,-1.5867e-13,-1.2934e-15
-7.7567e-16,-1.9057e-16,-1.1455e-16,-4.0718e-16,1.6648e-15,-8.5585e-16
0.01083,0.10441,-0.29451,0.087498,0.019401,0.059702
0.0036935,-0.00080462,-0.048679,0.018498,0.035863,0.0012974
0.00012654,7.9243e-05,0.00013311,6.099e-05,-0.0002054,0.00010454
-1.4588e-06,-4.6965e-07,1.5497e-05,-1.3107e-06,-1.722e-05,-7.7977e-07
-6.7237e-08,-3.3711e-08,-3.0374e-08,-4.3659e-08,1.2958e-07,-6.5685e-08
1.9469e-10,1.3129e-10,-2.7739e-09,7.2342e-11,2.9546e-09,1.232e-10
1.2797e-11,4.8167e-12,3.2798e-12,8.0659e-12,-2.6489e-11,1.2458e-11
-9.1615e-15,-8.4022e-15,1.6924e-13,-1.4559e-15,-1.6942e-13,-5.2044e-15
-7.6063e-16,-2.2604e-16,-1.4265e-16,-4.4994e-16,1.644e-15,-7.3923e-16
0.013107,0.079111,-0.29336,0.072802,0.015938,0.053049
0.0036746,-0.00036091,-0.049088,0.016018,0.036269,0.00095817
0.00011285,8.1786e-05,0.00014746,7.6472e-05,-0.00017523,8.6555e-05
-1.4682e-06,-6.2724e-07,1.5937e-05,-1.416e-06,-1.7615e-05,-7.0594e-07
-6.2385e-08,-3.6263e-08,-3.5462e-08,-5.0078e-08,1.1136e-07,-5.5066e-08
1.9793e-10,1.632e-10,-2.8798e-09,2.0051e-10,3.0505e-09,1.1674e-10
1.2148e-11,5.4277e-12,3.9685e-12,8.9517e-12,-2.2953e-11,1.0358e-11
-9.4571e-15,-1.0665e-14,1.7625e-13,-1.2828e-14,-1.761e-13,-4.9084e-15
-7.2971e-16,-2.6816e-16,-1.7514e-16,-4.8892e-16,1.4295e-15,-6.0686e-16
0.0086047,0.056305,-0.29769,0.054323,0.02816,0.048814
0.0036374,0.00012479,-0.048859,0.013247,0.036069,0.00036434
0.0001022,7.647e-05,0.00016253,7.2216e-05,-0.00016686,7.4802e-05
-1.4669e-06,-7.1727e-07,1.5832e-05,-1.3457e-06,-1.751e-05,-3.8677e-07
-5.816e-08,-3.4453e-08,-4.006e-08,-4.4754e-08,9.8964e-08,-4.8504e-08
2.0012e-10,1.6285e-10,-2.8598e-09,2.6949e-10,3.0313e-09,5.9222e-11
1.1552e-11,5.1509e-12,4.5185e-12,7.8006e-12,-1.9812e-11,8.9561e-12
-9.7248e-15,-1.0086e-14,1.7492e-13,-1.9641e-14,-1.752e-13,-1.5519e-15
-7.0039e-16,-2.5299e-16,-1.985e-16,-4.1752e-16,1.2139e-15,-5.1084e-16
0.0058291,0.042751,-0.2963,0.044978,0.039035,0.046873
0.0036898,0.00037583,-0.048576,0.011254,0.036058,3.9094e-05
9.9025e-05,6.7837e-05,0.00016153,5.5302e-05,-0.00016445,6.8782e-05
-1.475e-06,-7.1303e-07,1.5611e-05,-1.1352e-06,-1.7503e-05,-1.7581e-07
-5.7018e-08,-3.0885e-08,-3.7866e-08,-3.39e-08,9.164e-08,-4.5439e-08
2.0086e-10,1.4537e-10,-2.8079e-09,2.5693e-10,3.0276e-09,1.8599e-11
1.1417e-11,4.5736e-12,3.9836e-12,5.8356e-12,-1.7763e-11,8.2871e-12
-9.7844e-15,-8.4063e-15,1.7138e-13,-1.9561e-14,-1.7504e-13,8.7242e-16
-6.9462e-16,-2.2096e-16,-1.6347e-16,-3.0836e-16,1.0675e-15,-4.6315e-16
0.006162,0.030857,-0.29185,0.035514,0.047148,0.044274
0.0037226,0.00048052,-0.048316,0.0092371,0.036226,-0.0001635
9.6283e-05,5.5365e-05,0.00015378,4.3485e-05,-0.00015934,6.1109e-05
-1.4848e-06,-6.5178e-07,1.5405e-05,-9.0785e-07,-1.763e-05,-1.8867e-08
-5.6167e-08,-2.5528e-08,-3.2654e-08,-2.4968e-08,8.391e-08,-4.1261e-08
2.0212e-10,1.2143e-10,-2.7584e-09,2.2337e-10,3.0522e-09,-1.2778e-11
1.1324e-11,3.7321e-12,2.945e-12,4.1353e-12,-1.573e-11,7.4557e-12
-9.8772e-15,-6.4893e-15,1.6797e-13,-1.7481e-14,-1.7666e-13,2.7541e-15
-6.9099e-16,-1.7629e-16,-1.007e-16,-2.1416e-16,9.2515e-16,-4.0911e-16
0.0072885,0.020642,-0.28568,0.025939,0.048862,0.039473
0.0037469,0.00044607,-0.048226,0.0070864,0.036603,-0.00025119
9.3224e-05,4.1799e-05,0.00014454,3.5165e-05,-0.00015189,5.0078e-05
-1.4946e-06,-5.3414e-07,1.5333e-05,-6.7284e-07,-1.7917e-05,7.6778e-08
-5.527e-08,-1.9645e-08,-2.7429e-08,-1.7346e-08,7.7534e-08,-3.458e-08
2.0388e-10,9.3006e-11,-2.7368e-09,1.775e-10,3.1113e-09,-3.1779e-11
1.1222e-11,2.8554e-12,1.9601e-12,2.5746e-12,-1.419e-11,6.2177e-12
-1.0015e-14,-4.5786e-15,1.6629e-13,-1.4099e-14,-1.8043e-13,3.8347e-15
-6.8661e-16,-1.3314e-16,-4.2686e-17,-1.2543e-16,8.2006e-16,-3.3619e-16
0.0064464,0.012244,-0.27964,0.016483,0.043668,0.031497
0.0037036,0.00032003,-0.048363,0.0047315,0.037014,-0.000272
9.1236e-05,2.7202e-05,0.00013972,2.679e-05,-0.00014452,3.5604e-05
-1.4805e-06,-3.7641e-07,1.5433e-05,-3.7142e-07,-1.8229e-05,1.2914e-07
-5.4353e-08,-1.3243e-08,-2.5314e-08,-9.8742e-09,7.4177e-08,-2.5159e-08
2.0049e-10,6.3601e-11,-2.7509e-09,1.0349e-10,3.1749e-09,-3.9932e-11
1.109e-11,1.9768e-12,1.5902e-12,1.0076e-12,-1.3474e-11,4.536e-12
-9.7969e-15,-2.9712e-15,1.6683e-13,-8.1998e-15,-1.8437e-13,4.1207e-15
-6.8019e-16,-9.5578e-17,-2.155e-17,-3.3469e-17,7.7205e-16,-2.4306e-16
0.0091196,0.0049959,-0.27601,0.0066993,0.035931,0.02053
0.0036505,0.00018275,-0.04866,0.0022039,0.037236,-0.00025117
8.7468e-05,1.2454e-05,0.00014322,1.8228e-05,-0.00014009,1.9224e-05
-1.4506e-06,-2.2057e-07,1.565e-05,-1.3699e-08,-1.8409e-05,1.4677e-07
-5.3039e-08,-6.6773e-09,-2.8082e-08,-2.7136e-09,7.4063e-08,-1.4059e-08
1.9473e-10,4.0555e-11,-2.7887e-09,9.7111e-12,3.2102e-09,-3.8e-11
1.0905e-11,1.1291e-12,2.1371e-12,-5.4734e-13,-1.3516e-11,2.5961e-12
-9.4507e-15,-2.128e-15,1.6879e-13,-8.2864e-16,-1.8639e-13,3.6156e-15
-6.711e-16,-6.3488e-17,-5.4024e-17,6.4904e-17,7.7338e-16,-1.3951e-16
0.012863,0,-0.27542,0,0.030343,0
0.0037409,0,-0.04888,0,0.037164,0
8.7449e-05,0,0.00015054,0,-0.00014007,0
-1.4785e-06,0,1.5822e-05,0,-1.8385e-05,0
-5.3123e-08,0,-3.2834e-08,0,7.6433e-08,0
1.9835e-10,0,-2.8203e-09,0,3.2035e-09,0
1.0914e-11,0,3.0598e-12,0,-1.4076e-11,0
-9.618e-15,0,1.705e-13,0,-1.8572e-13,0
-6.7134e-16,0,-1.0906e-16,0,8.0783e-16,0
0.0091196,-0.0049959,-0.27601,-0.0066993,0.035931,-0.02053
0.0036505,-0.00018275,-0.04866,-0.0022039,0.037236,0.00025117
8.7468e-05,-1.2454e-05,0.00014322,-1.8228e-05,-0.00014009,-1.9224e-05
-1.4506e-06,2.2057e-07,1.565e-05,1.3699e-08,-1.8409e-05,-1.4677e-07
-5.3039e-08,6.6773e-09,-2.8082e-08,2.7136e-09,7.4063e-08,1.4059e-08
1.9473e-10,-4.0555e-11,-2.7887e-09,-9.7111e-12,3.2102e-09,3.8e-11
1.0905e-11,-1.1291e-12,2.1371e-12,5.4734e-13,-1.3516e-11,-2.5961e-12
-9.4507e-15,2.128e-15,1.6879e-13,8.2864e-16,-1.8639e-13,-3.6156e-15
-6.711e-16,6.3488e-17,-5.4024e-17,-6.4904e-17,7.7338e-16,1.3951e-16
0.0064464,-0.012244,-0.27964,-0.016483,0.043668,-0.031497
0.0037036,-0.00032003,-0.048363,-0.0047315,0.037014,0.000272
9.1236e-05,-2.7202e-05,0.00013972,-2.679e-05,-0.00014452,-3.5604e-05
-1.4805e-06,3.7641e-07,1.5433e-05,3.7142e-07,-1.8229e-05,-1.2914e-07
-5.4353e-08,1.3243e-08,-2.5314e-08,9.8742e-09,7.4177e-08,2.5159e-08
2.0049e-10,-6.3601e-11,-2.7509e-09,-1.0349e-10,3.1749e-09,3.9932e-11
1.109e-11,-1.9768e-12,1.5902e-12,-1.0076e-12,-1.3474e-11,-4.536e-12
-9.7969e-15,2.9712e-15,1.6683e-13,8.1998e-15,-1.8437e-13,-4.1207e-15
-6.8019e-16,9.5578e-17,-2.155e-17,3.3469e-17,7.7205e-16,2.4306e-16
0.0072885,-0.020642,-0.28568,-0.025939,0.048862,-0.039473
0.0037469,-0.00044607,-0.048226,-0.0070864,0.036603,0.00025119
9.3224e-05,-4.1799e-05,0.00014454,-3.5165e-05,-0.00015189,-5.0078e-05
-1.4946e-06,5.3414e-07,1.5333e-05,6.7284e-07,-1.7917e-05,-7.6778e-08
-5.527e-08,1.9645e-08,-2.7429e-08,1.7346e-08,7.7534e-08,3.458e-08
2.0388e-10,-9.3006e-11,-2.7368e-09,-1.775e-10,3.1113e-09,3.1779e-11
1.1222e-11,-2.8554e-12,1.9601e-12,-2.5746e-12,-1.419e-11,-6.2177e-12
-1.0015e-14,4.5786e-15,1.6629e-13,1.4099e-14,-1.8043e-13,-3.8347e-15
-6.8661e-16,1.3314e-16,-4.2686e-17,1.2543e-16,8.2006e-16,3.3619e-16
0.006162,-0.030857,-0.29185,-0.035514,0.047148,-0.044274
0.0037226,-0.00048052,-0.048316,-0.0092371,0.036226,0.0001635
9.6283e-05,-5.5365e-05,0.00015378,-4.3485e-05,-0.00015934,-6.1109e-05
-1.4848e-06,6.5178e-07,1.5405e-05,9.0785e-07,-1.763e-05,1.8867e-08
-5.6167e-08,2.5528e-08,-3.2654e-08,2.4968e-08,8.391e-08,4.1261e-08
2.0212e-10,-1.2143e-10,-2.7584e-09,-2.2337e-10,3.0522e-09,1.2778e-11
1.1324e-11,-3.7321e-12,2.945e-12,-4.1353e-12,-1.573e-11,-7.4557e-12
-9.8772e-15,6.4893e-15,1.6797e-13,1.7481e-14,-1.7666e-13,-2.7541e-15
-6.9099e-16,1.7629e-16,-1.007e-16,2.1416e-16,9.2515e-16,4.0911e-16
0.0058291,-0.042751,-0.2963,-0.044978,0.039035,-0.046873
0.0036898,-0.00037583,-0.048576,-0.011254,0.036058,-3.9094e-05
9.9025e-05,-6.7837e-05,0.00016153,-5.5302e-05,-0.00016445,-6.8782e-05
-1.475e-06,7.1303e-07,1.5611e-05,1.1352e-06,-1.7503e-05,1.7581e-07
-5.7018e-08,3.0885e-08,-3.7866e-08,3.39e-08,9.164e-08,4.5439e-08
2.0086e-10,-1.4537e-10,-2.8079e-09,-2.5693e-10,3.0276e-09,-1.8599e-11
1.1417e-11,-4.5736e-12,3.9836e-12,-5.8356e-12,-1.7763e-11,-8.2871e-12
-9.7844e-15,8.4063e-15,1.7138e-13,1.9561e-14,-1.7504e-13,-8.7242e-16
-6.9462e-16,2.2096e-16,-1.6347e-16,3.0836e-16,1.0675e-15,4.6315e-16
0.0086047,-0.056305,-0.29769,-0.054323,0.02816,-0.048814
0.0036374,-0.00012479,-0.048859,-0.013247,0.036069,-0.00036434
0.0001022,-7.647e-05,0.00016253,-7.2216e-05,-0.00016686,-7.4802e-05
-1.4669e-06,7.1727e-07,1.5832e-05,1.3457e-06,-1.751e-05,3.8677e-07
-5.816e-08,3.4453e-08,-4.006e-08,4.4754e-08,9.8964e-08,4.8504e-08
2.0012e-10,-1.6285e-10,-2.8598e-09,-2.6949e-10,3.0313e-09,-5.9222e-11
